Right Ascension,Declination,Gaia ID,unWISE ID,Parallax,Parallax Error,Proper Motion - Right Ascension,Proper Motion - Right Ascension Error,Proper Motion - Declination,Proper Motion - Declination Error,Parallax Significance,Proper Motion Significance,Galactic E(B-V) Reddening,Number of Observations for G-Band Photometry,Gaia G-Band Mean Magnitude,Gaia BP-Band Mean Magnitude,Gaia RP-Band Mean Magnitude,unWISE W1 Band Magnitude,unWISE W2 Band Magnitude,BP-G Color,BP-RP Color,G-RP Color,G-W1 Color,Gaia-unWISE Separation,W1-W2 Color,G-Band Variation,BP/RP Excess Factor,Astronomic Excess Noise,Goodness-of-fit,"Gaia Sources Within 1"" Radius","Gaia Sources Within 2"" Radius","Gaia Sources Within 4"" Radius",Gaia Sources Within 8' Radius,"Gaia Sources Within 16"" Radius","Gaia Sources Within 32"" Radius",Photometric Redshift Predicted,AGN Probability,Number of Sectors
276.151576,73.1794177,2267059183949693952,b'2773p726o0032351',-0.055960171,0.073993553,-0.099787978,0.118358283,0.122428494,0.140258626,0.756284407,1.213562109,0.063920997,283,17.22393525,17.33807224,16.90099395,14.42168331,13.06422043,0.114136989,0.43707729,0.322941299,2.802251941,0.019220587,1.357462883,0.038717488,1.226449966,0.171537183,1.605200052,1,1,1,1,1,4,1.706708853,1,3
45.47426076,-62.60324522,4721524275105162368,b'0442m621o0006037',-0.051875704,0.08440244,0.345961397,0.185817144,0.123164594,0.150727938,0.614623271,2.033259619,0.02644,352,17.22483041,17.31234924,16.98838831,13.57527256,12.51450443,0.087518822,0.32395991,0.236442101,3.649557853,0.099284433,1.060768127,0.065755917,1.201769948,0.208215091,2.934109926,1,1,1,1,1,3,0.671038785,1,3
102.706066,-46.40682314,5557820004674780544,b'1025m470o0034961',-0.193492449,0.091626874,0.069741419,0.1722341,-0.059304874,0.175659421,2.111743437,0.527204368,0.103825003,245,17.22488104,17.13134336,16.53642537,12.97209549,12.12297058,-0.093537688,0.594917421,0.688455672,4.252785555,0.079747839,0.849124908,0.127484395,1.596920013,0.436147419,4.150760174,1,1,1,1,1,5,0.212597127,1,3
221.0339091,66.90852366,1669550308756353024,b'2226p666o0022328',-0.193351494,0.068450627,0.151741765,0.125973671,-0.002934693,0.113669175,2.824685507,1.204828078,0.012019,289,17.2254661,17.64360482,16.64361222,14.13059235,12.90426636,0.418138723,0.999995581,0.581853878,3.094873751,0.321694415,1.226325989,0.026011882,1.227939963,0,0.428333998,1,1,1,1,1,3,2.012853006,0.98,3
82.45290658,-49.192275,4796968644130793472,b'0836m500o0036788',0.02874671,0.068532036,-0.163422219,0.146205962,-0.026256562,0.159280185,0.419463824,1.129843661,0.027550999,222,17.22637068,17.3311793,16.85412664,14.00971985,12.69730186,0.104808628,0.477053659,0.372244032,3.216650827,0.033830908,1.312417984,0.066532695,1.262920022,0,-0.359636009,1,1,1,1,1,3,1.361051583,1,3
99.64414974,-48.30560839,5551243928706897664,b'0989m485o0024289',0.015314419,0.082933916,-0.235769835,0.15976554,-0.141783083,0.219700371,0.184658094,1.610662775,0.070912004,220,17.22850158,17.364161,16.815867,13.37578678,12.01996899,0.135659415,0.548295013,0.412634584,3.852714802,0.054726111,1.355817795,0.025808024,1.265140057,0,0.418065012,1,1,1,1,1,5,1.109522471,1,3
138.8133845,-75.39721091,5216058393096506624,b'1393m758o0033120',0.067012054,0.112912684,-0.381184409,0.213376373,0.515516825,0.223716263,0.593485617,2.915703182,0.148473993,279,17.22887969,17.37720618,16.01287602,11.43852711,10.35480022,0.148326489,1.364328165,1.216003673,5.790352584,0.10136973,1.083726883,0.193043895,2.005100012,0.77285293,10.54909992,1,1,1,1,6,12,0.228471453,0.94,3
224.2703279,69.0889312,1694655419097645568,b'2260p696o0005172',0.068929132,0.07798749,-0.018676921,0.130861358,0.028769422,0.138866742,0.883848576,0.251575924,0.023892,242,17.23592253,17.39426895,16.85358827,13.99867249,12.91942024,0.158346415,0.540680709,0.382334265,3.237250047,0.087722308,1.079252243,0.044458613,1.237509966,0,-1.180660009,1,1,1,1,1,1,1.292132854,1,3
288.0291432,56.51959506,2141179151406870144,b'2879p560o0036445',-0.007365497,0.074735784,-0.101985175,0.177149006,0.119063529,0.152925774,0.098553819,0.968300599,0.053451002,225,17.23594072,17.34797385,16.89590403,13.45860386,12.19135857,0.112033131,0.452069793,0.340036692,3.77733686,0.104918633,1.267245293,0.098118419,1.238100052,0,-1.011739969,1,1,1,1,2,6,0.946553956,0.98,3
291.3056397,69.51280024,2261711567413098112,b'2930p696o0017199',-0.039900339,0.090894423,-0.004179326,0.195855394,-0.009618225,0.232698778,0.438974556,0.046516592,0.146905005,195,17.23716223,17.35607188,16.88779727,13.73567009,12.66410446,0.118909652,0.468274594,0.349364957,3.501492136,0.015076436,1.071565628,0.027736025,1.233530045,0,-0.241904005,1,1,1,1,1,5,0.826445794,1,3
49.74084748,-56.84374168,4733321283253191424,b'0498m576o0033319',-0.084090109,0.071692569,-0.132897785,0.127279312,-0.037464711,0.129334885,1.17292643,1.083579375,0.029860999,384,17.23871333,17.46572905,16.79193077,14.35353184,13.27342892,0.227015721,0.673798273,0.446782552,2.885181488,0.088363424,1.080102921,0.027501462,1.236809969,0.102563182,2.117239952,1,1,1,1,1,1,1.902521671,1,3
291.7078808,61.91176287,2240209861617534336,b'2905p620o0016755',-0.058913628,0.068030482,-0.13022471,0.146843092,0.057001113,0.154755365,0.865988691,0.960277543,0.058166999,243,17.24126997,17.47750939,16.69417012,13.13693619,12.42414856,0.236239413,0.783339294,0.547099852,4.104333785,0.09160778,0.712787628,0.147007613,1.296120048,0,0.359806001,1,1,1,1,2,5,1.285830593,0.99,3
100.2334397,-50.52965473,5502928467205503360,b'0998m500o0006032',-0.119637691,0.069437904,-0.004150882,0.13692156,0.011191091,0.141460559,1.722945019,0.084720727,0.059997998,270,17.24229125,17.26709356,16.7886695,13.43916035,12.4728508,0.024802312,0.478424075,0.453621755,3.803130904,0.002491624,0.966309547,0.084246053,1.357120037,0.223154889,2.591069937,1,1,1,1,1,3,0.372747645,1,3
301.1980115,51.07370773,2087977773773163648,b'3004p514o0012164',-0.278357865,0.114662363,0.121958726,0.208072514,-0.364872176,0.197159703,2.427630623,1.941245383,0.184522003,213,17.24340427,17.40868813,16.63022795,13.15543461,12.18042469,0.165283851,0.778458148,0.613176324,4.087969666,0.092440103,0.975009918,0.094953312,1.389950037,0,0.769814014,1,1,2,3,4,15,0.300971394,0.99,3
129.4848955,-56.2120596,5315351096322037760,b'1306m561o0019938',-0.220622188,0.106787311,-0.200178291,0.221152617,0.186071291,0.193721242,2.065996289,1.319808075,0.211740002,356,17.2468599,17.38942221,16.76424671,14.03277206,12.9687624,0.142562303,0.625174516,0.482613197,3.21408784,0.12300967,1.064009666,0.039053242,1.307909966,0,1.224589944,1,1,1,3,8,23,1.889959105,1,3
130.0400552,-83.90904885,5193463837164136064,b'1277m833o0004622',-0.282100678,0.11756031,-0.303459003,0.187961598,-0.056205008,0.219413062,2.399625163,1.634668993,0.176767007,209,17.24857226,17.25502184,17.01806542,13.63941383,12.44287682,0.006449585,0.236956419,0.230506834,3.609158422,0.026293341,1.196537018,0.087844911,1.227669954,0.079019691,0.862811029,1,1,1,1,1,5,0.80137297,1,3
285.6471386,60.76989593,2155968377370211712,b'2850p605o0025996',-0.141190825,0.100913758,0.31424744,0.19077622,-0.149816179,0.168262765,1.399123638,1.872442759,0.054708,204,17.25028879,17.41288974,16.77860573,12.8005352,11.63060188,0.162600944,0.634285007,0.471683065,4.449753591,0.014869316,1.169933319,0.032404983,1.286790013,0.388438581,3.457109928,1,1,1,2,2,7,0.597185021,1,3
56.31292064,-59.97296104,4680804759619684736,b'0570m606o0033080',-0.11390889,0.080637106,0.136317526,0.173520438,0.168323355,0.190098227,1.412611332,1.183721288,0.044078,375,17.2505213,17.35006459,16.93789479,13.80825806,12.43343258,0.099543296,0.412169791,0.31262651,3.442263241,0.060356047,1.374825478,0.041067454,1.231490016,0.188906742,2.12845993,1,1,1,1,1,3,1.144571013,1,3
282.1054283,67.14353889,2255689512165559296,b'2820p666o0036563',-0.092083834,0.070803242,0.153682994,0.141042495,0.192920434,0.140549741,1.300559564,1.752524754,0.063761003,683,17.25166156,17.38998975,16.83230726,14.3657465,13.14714622,0.138328192,0.557682519,0.419354297,2.885915062,0.105871903,1.218600273,0.04071585,1.268000007,0,-1.355880022,1,1,1,1,1,3,1.707398775,1,3
247.1687422,63.52288987,1628947470350611328,b'2477p636o0015564',-0.017587682,0.087308179,-0.171612109,0.164520328,-0.29360261,0.183030662,0.201443689,1.913442264,0.024258001,508,17.25334725,17.41815441,16.75991505,13.27688599,12.00801945,0.164807167,0.658240349,0.493432198,3.976461261,0.056126729,1.268866539,0.026397131,1.300060034,0.3736613,5.494120121,1,1,1,1,1,2,1.026105109,1,3
298.8135119,70.83958746,2251601974609421440,b'2970p711o0012048',-0.043115962,0.112257268,-0.289408988,0.1749242,0.371701655,0.321670592,0.384081697,2.018061672,0.323222011,280,17.25663295,17.51406274,16.7905684,14.52252579,13.25361538,0.257429783,0.723496428,0.466064559,2.734107167,0.060574105,1.268910408,0.02768448,1.255740047,0.319220511,1.632429957,1,1,1,1,2,5,1.839762491,1,3
210.2673934,63.87612483,1670848350952286208,b'2113p636o0023101',0.066998319,0.08722143,0.186612048,0.191998564,0.248351556,0.129808052,0.768140568,2.145948188,0.01767,255,17.25740568,17.23371458,16.79649888,12.42504025,11.45364189,-0.023691103,0.437215634,0.460906794,4.832365433,0.048148954,0.971398354,0.067996879,1.398139954,0.334062857,3.054579973,1,1,1,1,2,2,0.338249039,1,3
254.8139845,66.80051549,1635776953683923968,b'2560p666o0023895',0.181950274,0.13456322,0.366985074,0.166313678,-0.161400626,0.164138594,1.35215458,2.415766719,0.037039999,619,17.26347906,17.50475859,16.80783912,14.19657898,12.94687653,0.241279529,0.69691947,0.45563994,3.066900085,0.026844866,1.249702454,0.020182691,1.234500051,0,-1.192080021,1,1,1,1,1,1,1.717655397,1,3
138.278193,-75.59631589,5216049562643911424,b'1393m758o0027028',0.002310597,0.096873177,0.329563131,0.181836266,-0.139379812,0.163312583,0.023851775,2.003307087,0.131724998,237,17.26482046,17.33839017,16.93705633,13.67040539,12.38629246,0.073569705,0.401333869,0.327764134,3.594415076,0.04921278,1.28411293,0.028390941,1.246989965,0,1.324239969,1,1,1,1,1,9,1.023548105,1,3
52.06560911,-55.90572106,4730804741655621376,b'0533m561o0018815',-0.044383109,0.068237979,0.254791468,0.129916199,0.096714496,0.128826794,0.650416515,2.099976113,0.017323,425,17.26513021,17.43484907,16.85650115,14.12575245,12.86795425,0.169718857,0.578348907,0.408629066,3.139377765,0.3201463,1.257798195,0.041152086,1.246520042,0.156895397,0.790353,1,1,1,1,1,1,1.663079607,0.99,3
51.04672016,-81.48211024,4619321993540032896,b'0486m818o0026151',0.071828484,0.096277916,-0.04172208,0.167734181,-0.040272522,0.188317068,0.746053575,0.328032216,0.063968003,228,17.26730896,17.25365579,16.88218639,13.11087894,12.11888885,-0.013653172,0.371469874,0.385122569,4.156430018,0.007683827,0.991990089,0.073677672,1.340260029,0.269823606,2.700330019,1,1,1,1,3,6,0.425473426,1,3
267.966516,73.18554234,1651637855591435904,b'2675p726o0032185',0.174437553,0.103212479,-0.211026549,0.170614781,-0.02204785,0.221691658,1.690081999,1.24085164,0.038626999,247,17.26775037,17.1160843,16.30881984,12.30411148,11.20885658,-0.151666067,0.807264483,0.958930528,4.96363889,0.046116676,1.095254898,0.088811162,1.874819994,0.626019521,8.939180374,1,1,1,1,1,3,0.168609221,1,3
299.6836698,68.47461217,2250703875470607360,b'3006p681o0029192',0.053346745,0.091630182,-0.308348657,0.161620871,0.065662815,0.188771584,0.582196215,1.939302124,0.226343006,260,17.2697393,17.33646987,16.92802573,13.82918358,12.42561817,0.066730569,0.408444156,0.341713572,3.440555726,0.042423455,1.403565407,0.027438271,1.255190015,0,0.135306999,1,1,1,1,2,5,1.245882253,1,3
290.7376274,68.19545549,2261236269152588544,b'2887p681o0020829',-0.031811251,0.073708341,0.214973679,0.143076656,-0.292758985,0.176855029,0.431582786,2.235564503,0.082708001,243,17.27026256,17.44293537,16.81975155,14.53202343,13.68824387,0.172672808,0.623183805,0.450511012,2.738239133,0.082669689,0.843779564,0.036105779,1.267490029,0,-0.631263018,1,1,1,1,1,1,2.066833105,1,3
139.1491349,-70.07446807,5222548810237485184,b'1381m697o0011498',-0.014112686,0.087676991,0.149831391,0.172497759,-0.226749351,0.216565134,0.160962253,1.360414647,0.134801999,239,17.2715197,17.41245594,16.83417291,14.04714966,12.73403549,0.140936238,0.57828306,0.437346792,3.224370041,0.137602538,1.313114166,0.041612057,1.276000023,0.146417353,1.651960015,1,1,1,3,6,9,1.503588766,1,3
211.9468056,64.90553246,1668394962553540096,b'2132p651o0013310',-0.15036194,0.088573101,-0.247516749,0.208616257,-0.001765725,0.147709794,1.69760274,1.186529347,0.012765,193,17.27197789,17.57144988,16.83083568,14.33618641,13.59770012,0.299471995,0.740614176,0.441142211,2.935791478,0.117561625,0.73848629,0.029966773,1.195880055,0,-1.989660025,1,1,1,1,1,1,3.045709895,0.99,3
45.4190771,-67.40042643,4647614832903980928,b'0445m667o0000379',-0.066143296,0.0735558,0.128683916,0.130196798,-0.188512524,0.124008732,0.899226109,1.813220073,0.031984001,293,17.27325428,17.39231095,16.905546,14.28637695,12.91913795,0.119056665,0.486764962,0.367708281,2.986877328,0.007869811,1.367238998,0.045391099,1.251440048,0.242766572,1.871090055,1,1,1,1,2,4,1.584588772,1,3
103.1116427,-46.34580085,5557823371928876032,b'1025m470o0036519',0.023514208,0.120648332,0.282388243,0.245593541,-0.302982183,0.271183602,0.194898742,1.603231561,0.114528,232,17.27345377,17.12733776,16.29472283,12.15354919,11.25449944,-0.146116014,0.832614927,0.978730941,5.119904578,0.169171893,0.899049759,0.111797768,1.897600055,0.775202131,7.749989986,1,1,1,2,2,8,0.145670019,0.98,3
227.3017122,66.25825634,1645259519918517760,b'2263p666o0008027',-0.090239135,0.075721852,0.139584309,0.169786927,-0.304280486,0.140072738,1.191718547,2.322665384,0.025392,239,17.27402366,17.43159421,16.84997906,14.29159355,12.9714613,0.157570543,0.581614145,0.424044601,2.982430113,0.100369985,1.320132256,0.035071908,1.261940002,0,0.485541999,1,1,1,1,1,1,1.585080523,1,3
144.1482479,-80.37343263,5195939490673805440,b'1423m803o0019410',-0.170953266,0.094632531,0.112426992,0.160533162,-0.071842034,0.172799065,1.806495765,0.814445293,0.174018994,242,17.27419738,17.4668178,16.83690035,14.13939285,12.84469414,0.192620428,0.629917482,0.437297025,3.134804523,0.008511196,1.294698715,0.025596293,1.25011003,0.095835848,0.330311,1,1,1,1,2,6,1.569537104,1,3
59.18036009,-56.72502581,4683094144691523072,b'0586m561o0001989',0.102966442,0.075879137,0.115625564,0.134140499,-0.225715165,0.146011982,1.356979609,1.769944771,0.01515,248,17.2749215,17.4906955,16.77228841,14.14064598,13.36044502,0.215773996,0.718407048,0.502633096,3.134275524,0.043413463,0.780200958,0.024602622,1.277580023,0,0.333157003,1,1,1,1,1,2,2.099880895,1,3
40.36930484,-64.93145451,4696928960201712768,b'0419m652o0020773',-0.160095311,0.084762619,-0.043309337,0.156342699,-0.013386634,0.142945042,1.888748999,0.29241689,0.027140999,257,17.27576321,17.39107636,16.92191738,13.07583523,11.84964275,0.115313144,0.469159999,0.353845827,4.199927983,0.063126909,1.226192474,0.034850096,1.246420026,0.131938428,2.273269892,1,1,1,1,2,4,0.752831219,1,3
298.6429862,71.25936193,2251646569253171328,b'2970p711o0022867',0.30004369,0.167589993,-0.370539412,0.238661169,0.005727381,0.267340239,1.790343716,1.552722998,0.311554015,217,17.28353105,17.4194679,16.8865373,13.63296795,12.33629322,0.13593685,0.532929588,0.396993751,3.650563102,0.110820676,1.296674728,0.034554801,1.259359956,0.259081141,1.542019963,1,1,1,1,2,6,1.085467483,1,3
149.4477289,-61.57437619,5256135248330514432,b'1484m621o0063779',0.048031368,0.163372501,0.333684194,0.299779789,-0.407853272,0.296502733,0.293999097,1.769495531,0.403827995,225,17.2840982,17.34657409,16.90990049,14.2301321,12.97022629,0.062475889,0.436672617,0.374197712,3.053966094,0.305900504,1.259905815,0.038167709,1.286749959,0.446970823,2.727499962,1,1,2,3,18,62,1.417621198,0.96,3
259.4608163,58.25389992,1433884869109847680,b'2603p575o0036220',-0.10324181,0.083476381,0.077921929,0.180012408,0.239460681,0.182053789,1.236778689,1.384726462,0.026103999,202,17.28462677,17.23109902,16.84223786,12.65587139,11.59294605,-0.053527754,0.388861979,0.442388917,4.628755383,0.104615706,1.062925339,0.044015912,1.406299949,0.167384468,1.140009999,1,1,1,1,1,2,0.334919473,1,3
104.1528735,-52.148595,5498609173213965696,b'1049m515o0003460',-0.012528868,0.085092513,0.374358867,0.187544037,0.220272592,0.195700429,0.147238189,2.291581963,0.071937002,199,17.28636999,17.58381511,16.80599137,14.29206371,13.38153267,0.297445115,0.77782371,0.480378624,2.994306278,0.037386126,0.910531044,0.027135089,1.222079992,0,-0.399574995,1,1,1,1,1,2,2.354221273,1,3
296.8619828,58.44936018,2235774092411364992,b'2966p590o0004597',-0.066693564,0.088253179,0.126598031,0.178867247,0.441212926,0.206292161,0.755707207,2.252845879,0.115486003,223,17.2884023,17.35438058,16.99035907,13.75985336,12.60263252,0.065978279,0.364021508,0.29804323,3.528548933,0.100240614,1.15722084,0.063148649,1.235900044,0,0.079348303,1,1,1,1,1,5,0.839901952,1,3
304.5988907,57.63561652,2188051989228454656,b'3046p575o0027743',0.257833294,0.160276485,0.000268013,0.289749169,0.247030565,0.332644481,1.608678243,0.742626952,0.358161002,296,17.28841269,17.40395144,16.83312976,14.36144447,13.03787804,0.115538748,0.570823623,0.455282938,2.926968221,0.143242322,1.323566437,0.038639686,1.315629959,0.625041304,4.209959984,1,1,2,2,3,9,1.697117501,0.98,3
121.0616253,-80.05729592,5208543334196345856,b'1171m803o0026813',0.049110013,0.134062267,0.146302277,0.213875922,-0.061582315,0.244593519,0.366322412,0.72891529,0.25950399,231,17.28885718,17.17088655,16.76406495,12.5839386,11.45027161,-0.117970635,0.406821409,0.52479223,4.704918582,0.061748067,1.133666992,0.064591714,1.486619949,0.392295449,2.395849943,1,1,1,3,3,5,0.32453778,1,3
81.96064068,-51.23917891,4772351850094864256,b'0810m515o0025506',0.045142419,0.07982366,0.338337019,0.16281123,-0.100644114,0.138494127,0.565526798,2.201493023,0.039342001,226,17.28974379,17.54054281,16.78201199,13.74582863,12.71112251,0.250799021,0.758530824,0.507731803,3.543915161,0.086963544,1.034706116,0.037370004,1.262150049,0,0.117233999,1,1,1,1,1,1,1.434542095,1,3
280.7305955,56.65555659,2153932287994411648,b'2799p560o0037176',0.118580439,0.096908123,0.021739384,0.242895362,0.097993242,0.212705452,1.223637755,0.469312509,0.054901998,182,17.29187265,17.32916575,16.98814354,13.58848858,12.4414978,0.037293107,0.341021619,0.303729107,3.703384067,0.086419102,1.146990776,0.039211033,1.263389945,0,-1.263170004,1,1,1,1,3,6,0.70596114,1,3
37.26547423,-74.53461239,4643268326000472832,b'0370m743o0010379',0.029352023,0.075391224,-0.056681248,0.135261031,0.015740197,0.125608618,0.38932944,0.437386049,0.047897,316,17.29364358,17.40623587,16.94366134,14.60698509,13.45810223,0.112592294,0.462575566,0.349982245,2.686658489,0.169539705,1.148882866,0.037912538,1.243829966,0,0.133946002,1,1,1,1,1,1,1.842969781,1,3
245.0085337,74.52105854,1703013769053538304,b'2435p742o0026399',-0.046907077,0.076666223,-0.023471981,0.154695375,0.166522013,0.159961168,0.611834978,1.052014645,0.045251001,259,17.29369585,17.46141926,16.88490827,14.12345028,12.76944447,0.167723413,0.576511009,0.408787581,3.170245572,0.110454849,1.354005814,0.026822853,1.246090055,0.22780806,2.057209969,1,1,1,1,1,1,1.627497322,1,3
276.3147867,75.67701042,2268948346788449536,b'2787p757o0018769',-0.009968657,0.086526747,0.026073442,0.211503236,-0.118375883,0.173421888,0.11520897,0.693631741,0.101494998,231,17.29419001,17.47402664,16.88164631,13.70506191,12.32194328,0.179836632,0.592380336,0.412543704,3.589128098,0.07825056,1.383118629,0.058359983,1.239940047,0.165837773,0.954912007,1,1,1,1,1,1,1.339960037,1,3
89.31371546,-47.28971679,4800896954362465408,b'0894m470o0010329',-0.174355651,0.111079676,-0.359704773,0.193844887,0.124479696,0.192349401,1.569644941,1.965242598,0.058327001,193,17.29594493,17.42398213,16.87205907,14.35072803,13.39202023,0.128037202,0.551923064,0.423885861,2.945216893,0.041121724,0.958707809,0.032644242,1.276890039,0.276187406,1.341470003,1,1,1,1,1,1,1.94662269,1,3
172.3749265,-84.54365599,5191080851870912128,b'1728m849o0030381',-0.104996025,0.093296844,0.22824088,0.186054394,-0.264387666,0.167339784,1.125397394,2.000281034,0.137384996,245,17.29653578,17.46782138,16.88871578,13.0076561,11.93310165,0.171285596,0.579106618,0.407820009,4.288879687,0.05389451,1.074554443,0.026916732,1.241340041,0,-0.107334003,1,1,1,1,1,7,0.564324976,1,3
93.28308834,-44.60907187,5568158437631640704,b'0936m440o0002303',0.009889836,0.074347402,-0.103723225,0.141526637,-0.097658795,0.15582924,0.133021943,0.96430449,0.050131001,262,17.29758856,17.41701985,16.93573949,14.28461647,13.3139286,0.119431298,0.48128036,0.361849062,3.012972086,0.143338056,0.970687866,0.054492113,1.246289968,0,-0.216242999,1,1,1,1,1,4,1.789310447,1,3
287.333087,75.8648008,2292361244311172480,b'2903p757o0024503',-0.032360066,0.079488638,0.044187916,0.159068537,0.12564622,0.220361381,0.407103044,0.634252621,0.096483,247,17.29824988,17.4224444,16.89068852,14.42097569,13.25946045,0.124194523,0.531755884,0.407561361,2.877274192,0.089680909,1.161515236,0.027685485,1.267400026,0,-0.065000199,1,1,1,1,1,4,1.805951163,1,3
41.46231431,-75.18706347,4640075653471141504,b'0406m758o0032012',-0.123503503,0.087324778,0.094491273,0.163689815,0.095730888,0.134044227,1.414300797,0.918298033,0.051957,224,17.29952152,17.41492472,16.97511422,13.56412315,12.28803158,0.115403197,0.439810508,0.324407295,3.735398366,0.085001723,1.276091576,0.05267476,1.227669954,0,-1.217759967,1,1,1,1,1,3,0.924530445,1,3
51.66820935,-54.09530208,4734096542030117120,b'0510m546o0023953',0.062748032,0.087940092,0.02368077,0.151226604,-0.092170797,0.155486615,0.713531565,0.613123109,0.025908001,241,17.29984909,17.5907092,16.76074482,13.24851322,12.03935051,0.290860103,0.829964349,0.539104276,4.051335873,0.093023886,1.209162712,0.048569228,1.261559963,0,0.151649997,1,1,1,1,1,2,0.956743227,1,3
134.8056196,-63.20600763,5297928436919302912,b'1354m637o0037642',-0.125039018,0.131859218,-0.275272992,0.278527105,0.616634383,0.29060075,0.948276656,2.340802402,0.202683002,328,17.30039892,17.27877918,16.62970328,12.99987698,12.08521366,-0.021619737,0.649076906,0.670695644,4.300521944,0.074333748,0.914663315,0.050165558,1.540269971,0.325105392,1.60315001,1,1,1,2,5,19,0.237497426,1,3
92.49208424,-45.85470229,5566926400492823680,b'0915m455o0008688',-0.114064739,0.115297324,-0.585987868,0.242789479,-0.108452728,0.221628946,0.989309511,2.462670684,0.050423998,283,17.30470789,17.14882841,16.23445963,12.34417534,11.39421272,-0.155879475,0.914366798,1.070248262,4.960532551,0.013367682,0.949962616,0.277698999,1.993430018,0.853359013,11.95049953,1,1,1,1,2,4,0.169686467,0.95,3
92.90134523,-49.11433316,5553216864883739776,b'0922m485o0003229',-0.060218096,0.094778495,0.002966335,0.176664306,0.060877461,0.170583243,0.635356111,0.357273097,0.062592998,217,17.30497409,17.29812555,17.04543726,14.33962059,13.19871521,-0.006848543,0.252687887,0.259536832,2.965353502,0.026714796,1.14090538,0.016747147,1.267030001,0.212088472,1.279379964,1,1,1,2,2,7,1.220066,0.96,3
293.1812851,68.02530339,2261010220729877248,b'2927p681o0017913',-0.129231888,0.081987354,0.366597843,0.154283411,0.07124515,0.182803838,1.576241733,2.407882867,0.094682001,265,17.30574889,17.46511747,16.83984063,13.76528549,12.98233986,0.159368584,0.625276797,0.465908258,3.540463399,0.070079355,0.782945633,0.02422495,1.284350038,0.243913466,1.736479998,1,1,1,1,1,3,1.866183569,1,3
260.3900818,56.20582872,1420765084049806336,b'2613p560o0024951',-0.111972096,0.079037799,-0.075261554,0.164394901,-0.038718571,0.192613372,1.416690465,0.49999743,0.027758,215,17.30851779,17.48357456,16.9194305,13.42745781,12.19974136,0.175056774,0.564144075,0.389087286,3.881059979,0.083820092,1.227716446,0.029090422,1.231580019,0,-0.00302994,1,1,1,1,1,1,0.866170771,1,3
135.3860584,-66.75502259,5224156017062696448,b'1336m667o0070002',-0.21977238,0.095177287,-0.102408919,0.185602271,-0.132540146,0.196931204,2.309084319,0.870293814,0.106739998,212,17.31141118,17.47974023,16.97278644,14.87750816,13.95087433,0.168329048,0.50695382,0.338624742,2.43390302,0.225978303,0.926633835,0.033089323,1.202180028,0,0.685840011,1,1,1,2,6,13,2.275049056,0.96,3
110.2898468,-52.32595204,5492015711221716352,b'1109m531o0042815',0.096953701,0.092395405,-0.38288965,0.237514084,0.160636185,0.204900681,1.049334657,1.792591563,0.146487996,211,17.31287388,17.36063567,17.0040544,13.10558605,12.03260231,0.047761781,0.356581276,0.308819479,4.207287832,0.038812216,1.072983742,0.028221335,1.249899983,0,-0.242541,1,1,1,1,2,3,0.568017596,1,3
275.68792,59.48862322,2157677980512267904,b'2764p590o0031296',-0.280348157,0.094626151,0.31300224,0.19496736,0.154074335,0.183913064,2.962692182,1.810848379,0.046294,186,17.31361536,17.23053396,16.7664159,12.47078896,11.38588428,-0.083081394,0.464118145,0.54719946,4.842826401,0.034503453,1.084904671,0.052018731,1.490679979,0.310020729,2.646029949,1,1,1,1,2,3,0.280345029,0.99,3
83.152675,-47.957159,4797101715102020224,b'0832m485o0030242',-0.005515429,0.077917758,-0.301876697,0.154050386,-0.017398836,0.193588863,0.070785259,1.961657084,0.031427,233,17.31513838,17.40788634,16.96624408,13.5805521,12.48297882,0.092747962,0.441643296,0.348894306,3.734586282,0.07842916,1.09757328,0.043078441,1.256770015,0.264733437,2.415990114,1,1,1,1,2,3,0.721305473,1,3
284.6123046,56.76573227,2153371262186772864,b'2852p575o0000032',-0.133664769,0.072946417,-0.171602311,0.159374503,-0.042802884,0.174847769,1.832369222,1.104201736,0.057225,238,17.31558088,17.56303706,16.80367706,13.8946867,12.77558517,0.247456183,0.759360033,0.51190382,3.420894177,0.371710934,1.119101524,0.023346316,1.266960025,0.076130297,0.567622006,1,1,2,2,3,6,1.59917544,0.98,3
79.84525895,-82.73003377,4621020665988811648,b'0812m833o0035435',-0.026617391,0.095470034,-0.121090675,0.157091431,-0.211828036,0.181369315,0.278803616,1.39937698,0.165638998,259,17.31853147,17.35142142,17.03543902,13.83112049,12.38873863,0.032889949,0.315982407,0.283092458,3.487410983,0.044332167,1.442381859,0.072477444,1.242349982,0.316540821,2.09758997,1,1,1,1,1,1,1.13029314,1,3
81.3975191,-50.91264465,4772560134533131264,b'0810m515o0033865',0.121026848,0.099043063,0.06054923,0.185804553,-0.16040418,0.230540171,1.22196189,0.768308874,0.033845,232,17.32209485,17.28075518,16.83277697,11.97368145,10.88528538,-0.041339669,0.447978427,0.489317879,5.3484134,0.047750659,1.088396072,0.088913467,1.425639987,0.535198601,4.437950134,1,1,1,1,2,2,0.313673545,1,3
